,Published_time,news_content,news_headline
78,2023-12-30 19:02:00,"Chuyên gia nghĩ gì về VN-Index năm 2024?: Hội quán Chứng khoán đã có buổi sinh hoạt định kỳ lần thứ 2 vào 16h00 Thứ 6, ngày 29/12/2023. Các diễn giả và nhà đầu tư đã có những thảo luận về...",Chuyên gia nghĩ gì về VN-Index năm 2024?
79,2023-12-29 16:21:00,"Năm 2023: VN-Index tăng hơn 12%, vốn hóa thị trường tăng gần 30 tỷ USD: Thị trường chứng khoán Việt Nam có diễn biến giằng co với xu hướng hồi phục là chủ đạo trong năm 2023 dưới tác động bởi nhiều yếu tố trái...","Năm 2023: VN-Index tăng hơn 12%, vốn hóa thị trường tăng gần 30 tỷ USD"
80,2023-12-29 08:02:00,Top cổ phiếu đáng chú ý đầu phiên cuối năm 2023: Danh sách các mã cổ phiếu tăng và giảm mạnh nhất những phiên gần đây theo số liệu thống kê của Vietstock.,Top cổ phiếu đáng chú ý đầu phiên cuối năm 2023
81,2023-12-28 16:00:00,"Dược phẩm Hà Tây bán thành công 8.4 triệu cp cho đối tác Nhật: Sau khi chào bán hoàn tất, ASKA Pharmaceutical (Nhật Bản) nâng sở hữu tại CTCP Dược phẩm Hà Tây (HNX: DHT) lên mức 26.8 triệu cp, tương ứng gần 33%...",Dược phẩm Hà Tây bán thành công 8.4 triệu cp cho đối tác Nhật
82,2023-12-28 09:02:00,"Giám đốc điều hành VinaCapital: Sẽ có dòng vốn ngoại đón đầu sự kiện nâng hạng thị trường: Dự báo cho tăng trưởng kinh tế trong năm 2024, bà Nguyễn Hoài Thu - Tổng Giám đốc Điều hành Quỹ Đầu tư Chứng khoán của VinaCapital chỉ ra nhiều yếu...",Giám đốc điều hành VinaCapital: Sẽ có dòng vốn ngoại đón đầu sự kiện nâng hạng thị trường
83,2023-12-27 15:32:00,"Nhà đầu tư sang tay hơn 80 triệu cp VHM giá trần trong phiên 27/12: Phiên chiều 27/12, có hơn 90 triệu cổ phiếu VHM của CTCP Vinhomes (HOSE: VHM) được sang tay, trong đó có một giao dịch với khối lượng hơn 80 triệu cổ...",Nhà đầu tư sang tay hơn 80 triệu cp VHM giá trần trong phiên 27/12
84,2023-12-27 09:02:00,"10 sự kiện chứng khoán nổi bật năm 2023: Năm 2023, thị trường chứng khoán Việt Nam đứng ở ngưỡng cửa chuyển mình. Ngành chứng khoán đang nỗ lực hướng tới những cột mốc mới có thể thay đổi...",10 sự kiện chứng khoán nổi bật năm 2023
85,2023-12-26 17:08:00,"Nhận diện những “cơn sóng” 2024: Nhằm tạo không gian sinh hoạt, giao lưu cho các thành viên (là các nhà đầu tư, là các nhân sự đang làm việc tại CTCK, công ty QLQ...) quan tâm kênh...",Nhận diện những “cơn sóng” 2024
86,2023-12-26 09:07:00,"Chủ tịch Lương Trí Thìn dự chi gần 210 tỷ thực hiện quyền mua hơn 17 triệu cp DXG: Theo thông báo từ CTCP Tập đoàn Đất Xanh (HOSE: DXG), Chủ tịch HĐQT Lương Trí Thìn sẽ thực hiện quyền mua gần 17.5 triệu cp trong đợt chào bán hơn...",Chủ tịch Lương Trí Thìn dự chi gần 210 tỷ thực hiện quyền mua hơn 17 triệu cp DXG
87,2023-12-25 17:09:00,"Vietstock Daily 26/12/2023: Khối lượng giao dịch cần được cải thiện: VN-Index tăng mạnh và xuất hiện mẫu hình nến White Marubozu cho thấy tâm lý phấn khởi của nhà đầu tư. Tuy nhiên, khối lượng giao dịch cần duy trì...",Vietstock Daily 26/12/2023: Khối lượng giao dịch cần được cải thiện
88,2023-12-25 09:03:00,Con trai thứ của Chủ tịch Phạm Nhật Vượng lần đầu mua cổ phiếu VIC: Danh sách người nội bộ mua cổ phiếu ESOP vừa qua của Tập đoàn VINGROUP - CTCP (HOSE: VIC) bất ngờ xuất hiện cái tên Phạm Nhật Quân Anh - con trai thứ...,Con trai thứ của Chủ tịch Phạm Nhật Vượng lần đầu mua cổ phiếu VIC
89,2023-12-24 08:32:00,"Giao dịch quỹ đầu tư: Lực bán “chững lại”: Tuần qua (18-22/12/2023), chỉ có duy nhất 1 quỹ đầu tư báo cáo giao dịch nghiêng về chiều mua.",Giao dịch quỹ đầu tư: Lực bán “chững lại”
90,2023-12-22 16:15:00,"Sở hữu của nhóm quỹ Dragon Capital tại FRT vượt ngưỡng 11%: Sở hữu của nhóm quỹ Dragon Capital vượt ngưỡng 11% tại CTCP Bán lẻ Kỹ thuật số FPT (HOSE: FRT), sau khi hai quỹ thành viên mua vào tổng cộng 50 ngàn...",Sở hữu của nhóm quỹ Dragon Capital tại FRT vượt ngưỡng 11%
91,2023-12-22 10:14:00,VND hoàn tất chuyển nhượng công ty con cho IPA: CTCP Chứng khoán VNDIRECT (HOSE: VND) thông báo đã hoàn tất chuyển nhượng 100% vốn tại công ty con duy nhất - Công ty TNHH MTV Quản lý quỹ đầu tư...,VND hoàn tất chuyển nhượng công ty con cho IPA
92,2023-12-21 20:22:00,"Lãi nhân đôi, PHP dự định thoái vốn khỏi MSB: HĐQT CTCP Cảng Hải Phòng (UPCoM: PHP) chấp thuận chủ trương chuyển nhượng toàn bộ vốn Công ty đang nắm giữ tại Ngân hàng TMCP Hàng hải Việt Nam...","Lãi nhân đôi, PHP dự định thoái vốn khỏi MSB"
93,2023-12-21 14:39:00,Cổ phiếu nào trong nhóm ngành tiêu dùng - bán lẻ nhiều triển vọng dịp cuối năm?: Lượng lớn tín phiếu đáo hạn đã góp phần hỗ trợ lãi suất liên ngân hàng giảm sâu trong những tuần qua. Đây là tín hiệu tích cực cho kênh đầu tư chứng...,Cổ phiếu nào trong nhóm ngành tiêu dùng - bán lẻ nhiều triển vọng dịp cuối năm?
94,2023-12-21 06:02:00,21/12: Đọc gì trước giờ giao dịch chứng khoán?: Cùng điểm qua những tin tức tài chính trong nước và quốc tế đáng chú ý diễn ra trong 24h qua trước giờ giao dịch hôm nay.,21/12: Đọc gì trước giờ giao dịch chứng khoán?
95,2023-12-20 12:25:00,Phân tích kỹ thuật phiên chiều 20/12: Ngày càng thận trọng: VN-Index và HNX-Index tăng giảm trái chiều kèm khối lượng giao dịch có sự sụt giảm đáng kể cho thấy tâm lý của nhà đầu tư vẫn rất thận trọng.,Phân tích kỹ thuật phiên chiều 20/12: Ngày càng thận trọng
96,2023-12-19 18:32:00,"Theo dấu dòng tiền cá mập 19/12: Khối ngoại tiếp tục bán ròng mạnh: Phiên giao dịch 19/12, tự doanh công ty chứng khoán và khối ngoại đều bán ròng, lần lượt gần 66 tỷ đồng và hơn 464 tỷ đồng.",Theo dấu dòng tiền cá mập 19/12: Khối ngoại tiếp tục bán ròng mạnh
97,2023-12-19 10:02:00,"Ngày 19/12/2023: 10 cổ phiếu nóng dưới góc nhìn PTKT của Vietstock: Các cổ phiếu nóng được phân tích trong báo cáo của Phòng Tư vấn Vietstock gồm: BVH, DIG, DPM, HDB, MWG, MSN, NLG, OCB, VIC và VNM.",Ngày 19/12/2023: 10 cổ phiếu nóng dưới góc nhìn PTKT của Vietstock
98,2023-12-18 18:34:00,"Theo dấu dòng tiền cá mập 18/12: Tự doanh mua ròng cực mạnh: Phiên giao dịch ngày 18/12, khối tự doanh công ty chứng khoán mua ròng tới gần 1.54 ngàn tỷ đồng cổ phiếu. Trong khi đó, khối ngoại tiếp tục bán ròng...",Theo dấu dòng tiền cá mập 18/12: Tự doanh mua ròng cực mạnh
99,2023-12-18 11:59:00,"Khối ngoại rút ròng mạnh chủ yếu do tác động từ nhà đầu tư Thái Lan?: Đầu năm 2024, Thái Lan sẽ áp thuế thu nhập cá nhân với khoản đầu tư nước ngoài. Giới chuyên môn đánh giá động thái này kích hoạt dòng vốn rút ròng từ...",Khối ngoại rút ròng mạnh chủ yếu do tác động từ nhà đầu tư Thái Lan?
100,2023-12-17 20:11:00,"Góc nhìn tuần 18 - 22/12: Có nguy cơ điều chỉnh: KBSV dự báo VN-Index có thể vẫn sẽ tiếp tục duy trì trạng thái tiêu cực trước khi có thể cho phản ứng hồi phục quanh ngưỡng hỗ trợ gần 1,080.",Góc nhìn tuần 18 - 22/12: Có nguy cơ điều chỉnh
101,2023-12-16 13:32:00,"Phó Tổng Giám đốc HAH chỉ đạt 20% kế hoạch mua cổ phiếu: Mới đây, ông Vũ Doãn Hạnh - Phó Tổng Giám đốc CTCP Vận tải và Xếp dỡ Hải An (HOSE: HAH) thông báo đã mua vào 98.8 ngàn cp HAH, chỉ bằng 20% so với số...",Phó Tổng Giám đốc HAH chỉ đạt 20% kế hoạch mua cổ phiếu
102,2023-12-15 13:23:00,"Chuyên gia quản lý quỹ SSIAM chia sẻ kinh nghiệm quản lý danh mục trong năm 2023: “Chúng ta có thể học được rất nhiều từ quá trình đầu tư, dù thành công hay thất bại”.",Chuyên gia quản lý quỹ SSIAM chia sẻ kinh nghiệm quản lý danh mục trong năm 2023
103,2023-12-14 19:32:00,Chứng khoán phái sinh ngày 15/12/2023: Giằng co sẽ còn tiếp diễn: Các hợp đồng tương lai đồng loạt giảm điểm trong phiên giao dịch ngày 14/12/2023. VN30-Index tiếp tục giảm điểm kèm theo khối lượng có sự trồi sụt...,Chứng khoán phái sinh ngày 15/12/2023: Giằng co sẽ còn tiếp diễn
104,2023-12-14 14:02:00,"VietstockFinance nâng cấp Bản đồ thị trường chứng khoán toàn cảnh từ mọi góc nhìn: Năm 2023, VietstockFinance đã nâng cấp mạnh mẽ Bản đồ thị trường, từ giao diện đến tính năng, nhằm mang đến cho nhà đầu tư công cụ xuất sắc nhất...",VietstockFinance nâng cấp Bản đồ thị trường chứng khoán toàn cảnh từ mọi góc nhìn
105,2023-12-13 19:02:00,"Thêm 1 người em của Chủ tịch POM thoái sạch vốn: Ngay khi bà Do Nhung hoàn tất thoái 6.6 triệu cp POM của CTCP Thép Pomina (HOSE: POM), một người em gái khác của Chủ tịch Đỗ Duy Thái là bà Đỗ Thị...",Thêm 1 người em của Chủ tịch POM thoái sạch vốn
106,2023-12-13 13:02:00,"Vietourist Holdings muốn thoái vốn tại Lữ hành Vietourist giá không thấp hơn 18,000 đồng/cp: HĐQT CTCP Vietourist Holdings (UPCoM: VTD) có quyết định thoái vốn đầu tư tại CTCP Lữ hành Vietourist - công ty con của VTD.","Vietourist Holdings muốn thoái vốn tại Lữ hành Vietourist giá không thấp hơn 18,000 đồng/cp"
107,2023-12-12 20:02:00,"Thị trường chứng quyền 13/12/2023: Giằng co quyết liệt: Kết thúc phiên giao dịch ngày 12/12/2023, toàn thị trường có 67 mã tăng, 89 mã giảm và 68 mã tham chiếu. Khối ngoại tiếp tục bán ròng với tổng mức...",Thị trường chứng quyền 13/12/2023: Giằng co quyết liệt
108,2023-12-12 15:32:00,"Nhịp đập Thị trường 12/12: VN-Index kết phiên trên tham chiếu, khối ngoại bán ròng 11 phiên liên tiếp: Sau hàng loạt giằng co, thị trường vẫn kết phiên 12/12 với kết quả tích cực. VN-Index kết phiên tăng hơn 2 điểm, đạt 1,127.63 điểm. HNX-Index tăng...","Nhịp đập Thị trường 12/12: VN-Index kết phiên trên tham chiếu, khối ngoại bán ròng 11 phiên liên tiếp"
109,2023-12-12 06:02:00,12/12: Đọc gì trước giờ giao dịch chứng khoán?: Cùng điểm qua những tin tức tài chính trong nước và quốc tế đáng chú ý diễn ra trong 24h qua trước giờ giao dịch hôm nay. ,12/12: Đọc gì trước giờ giao dịch chứng khoán?
110,2023-12-11 16:02:00,"Thị giá STW gấp 3 lần đầu năm, tổ chức liên quan Chủ tịch muốn nâng sở hữu lên 24% vốn: CTCP VBIC Việt Nam, cổ đông lớn của CTCP Cấp nước Sóc Trăng (UPCoM: STW), đăng ký mua thêm hơn 2.5 triệu cp STW nhằm nâng tỷ lệ sở hữu. Giao dịch dự...","Thị giá STW gấp 3 lần đầu năm, tổ chức liên quan Chủ tịch muốn nâng sở hữu lên 24% vốn"
111,2023-12-11 10:02:00,"Tuần 11-15/12/2023: 10 cổ phiếu nóng dưới góc nhìn PTKT của Vietstock: Các cổ phiếu nóng được phân tích trong báo cáo của Phòng Tư vấn Vietstock gồm: BCG, DIG, DPM, HDB, HSG, MSN, NLG, OCB, STB và VCI.",Tuần 11-15/12/2023: 10 cổ phiếu nóng dưới góc nhìn PTKT của Vietstock
112,2023-12-10 07:32:00,Phân tích kỹ thuật chứng khoán Việt Nam: Tuần 11-15/12/2023: Chiến lược đầu tư & Phân tích kỹ thuật chuyên sâu thị trường chứng khoán Việt Nam.,Phân tích kỹ thuật chứng khoán Việt Nam: Tuần 11-15/12/2023
113,2023-12-08 17:20:00,Chứng khoán Tuần 04-08/12/2023: Giằng co kéo dài: Triển vọng của VN-Index chưa rõ ràng khi tình trạng giằng co kéo dài suốt cả tuần với các cây nến xanh đỏ xuất hiện xen kẽ liên tục.,Chứng khoán Tuần 04-08/12/2023: Giằng co kéo dài
114,2023-12-07 20:32:00,Một cá nhân trở thành cổ đông lớn SHI nhưng hơn 4 tháng mới báo cáo: Bà Đặng Hồng Nhung trở thành cổ đông lớn CTCP Quốc tế Sơn Hà (HOSE: SHI) từ ngày 29/07/2023 nhưng đến ngày 06/12/2023 mới công bố thông tin. Như vậy...,Một cá nhân trở thành cổ đông lớn SHI nhưng hơn 4 tháng mới báo cáo
115,2023-12-07 13:02:00,Đầu tư Ngành nước DNP muốn thâu tóm SII?: CTCP Đầu tư Ngành nước DNP (DNP) vừa đăng ký mua gần 20.4 triệu cp SII trong thời gian từ 11/12/2023-09/01/2024 theo phương thức giao dịch thỏa...,Đầu tư Ngành nước DNP muốn thâu tóm SII?
116,2023-12-07 06:02:00,07/12: Đọc gì trước giờ giao dịch chứng khoán?: Cùng điểm qua những tin tức tài chính trong nước và quốc tế đáng chú ý diễn ra trong 24h qua trước giờ giao dịch hôm nay.,07/12: Đọc gì trước giờ giao dịch chứng khoán?
117,2023-12-06 16:23:00,"Tuần mua bán mạnh tay của quỹ ETF 600 triệu đô, 12 mã cổ phiếu thêm mới vào danh mục: Giai đoạn từ 27/11-04/12/2023, thời điểm các thay đổi trong đợt review tháng 11 của MSCI có hiệu lực, iShares Frontier & Select EM ETF - quỹ ETF...","Tuần mua bán mạnh tay của quỹ ETF 600 triệu đô, 12 mã cổ phiếu thêm mới vào danh mục"
118,2023-12-06 09:57:00,"Cổ phiếu bị đình chỉ giao dịch, CTC nói gì?: CTCP Tập đoàn Hoàng Kim Tây Nguyên (HNX: CTC) có văn bản giải trình về việc cổ phiếu bị đình chỉ giao dịch.","Cổ phiếu bị đình chỉ giao dịch, CTC nói gì?"
119,2023-12-05 16:12:00,"Khối ngoại bán ròng hơn 1,500 tỷ đồng trên HOSE, mạnh nhất kể từ đầu năm: Thị trường càng tăng, nhà đầu tư nước ngoài lại càng mạnh tay bán ròng. Từ tháng 4/2023 đến nay, khối này đã bán ròng gần 22 ngàn tỷ đồng trên HOSE.","Khối ngoại bán ròng hơn 1,500 tỷ đồng trên HOSE, mạnh nhất kể từ đầu năm"
120,2023-12-05 11:44:00,"HNX có vốn hóa hơn 303 ngàn tỷ tại cuối tháng 11: Theo thông tin từ Sở Giao dịch Chứng khoán Hà Nội (HNX), tháng 11/2023, thị trường cổ phiếu niêm yết tại HNX có xu hướng tăng sau 2 tháng giảm điểm...",HNX có vốn hóa hơn 303 ngàn tỷ tại cuối tháng 11
121,2023-12-04 21:02:00,Cổ phiếu vua “thức tỉnh” trong tháng 11: Chỉ số VN-Index hồi phục trong tháng 11 và nhóm cổ phiếu ngân hàng cũng góp một phần không nhỏ.,Cổ phiếu vua “thức tỉnh” trong tháng 11
122,2023-12-04 15:04:00,"Nhịp đập Thị trường 04/12: Thanh khoản dồi dào, VN-Index bật tăng mạnh: Kết thúc phiên giao dịch, VN-Index tăng 18.33 điểm (1.66%), lên mức 1120.49 điểm; HNX-Index tăng 5.05 điểm (2.23%), đạt mức 231.31 điểm. Độ rộng toàn...","Nhịp đập Thị trường 04/12: Thanh khoản dồi dào, VN-Index bật tăng mạnh"
123,2023-12-04 09:49:00,"Cần vốn kinh doanh, Caseamex sắp bán hơn 1.35 triệu cp quỹ: Mới đây, HĐQT Caseamex thông qua phương án bán hơn 1.35 triệu cp quỹ để bổ sung vốn cho hoạt động sản xuất kinh doanh, theo phương thức giao dịch...","Cần vốn kinh doanh, Caseamex sắp bán hơn 1.35 triệu cp quỹ"
124,2023-12-03 09:12:00,"SCIC chuẩn bị thoái hết gần 60% vốn tại Phim truyện I: Tổng Công ty Đầu tư và Kinh doanh Vốn Nhà nước (SCIC) chuẩn bị thực hiện chào bán cạnh tranh toàn bộ 840,910 cp,tương ứng 59.95% vốn tại CTCP Phim...",SCIC chuẩn bị thoái hết gần 60% vốn tại Phim truyện I
