,Published_time,news_content,Published_date
287,2020-10-07 16:02:00,"Viết 40 tweet trong 2 giờ, ông Trump khuấy đảo thị trường tài chính toàn cầu Thị trường tài chính toàn cầu biến động mạnh trong ngày 7/10 khi Tổng thống Mỹ Donald Trump đưa ra tới 40 dòng thông điệp trên Twitter chỉ trong 2 giờ.",2020-10-07
288,2020-10-02 14:01:00,"Tổng thống Trump mắc Covid-19, tương lai nào cho thị trường tài chính Mỹ? Việc Tổng thống Mỹ Donald Trump và phu nhân mắc Covid-19 đã ngay lập tức tác động lên thị trường chứng khoán toàn cầu với Dow Jones Futures bay hơn 550 điểm.",2020-10-02
289,2020-06-28 10:31:00,"IMF: Thị trường tài chính sẽ rơi vào đợt điều chỉnh, giá tài sản có thể giảm ít nhất 10% Quỹ Tiền tệ Quốc tế cảnh báo việc các thị trường tài chính và nền kinh tế thực mất đi sự tương quan như hiện nay có thể khiến các tài sản rơi vào một đợt điều chỉnh trong thời gian tới.",2020-06-28
290,2020-05-29 08:16:00,"Bloomberg: Căng thẳng Mỹ - Trung leo thang quanh vấn đề Hồng Kông, thị trường tài chính sắp dậy sóng Với những diễn biến gần đây, chỉ còn là vấn đề thời gian trước khi chính quyền Tổng thống Trump tung ra những động thái trả đũa Trung Quốc. Do đó hiện giờ câu hỏi đặt ra đối với các CEO, nhà đầu tư và các nhà hoạch định chính sách là câu chuyện có thể trở nên tồi tệ đến mức nào.",2020-05-29
291,2020-05-26 15:50:00,"Tàn phá thị trường tài chính, nhưng Covid-19 đang đưa BlackRock thành ông vua mới của phố Wall Hầu hết cổ phiếu lớn trong ngành tài chính đều sụt giảm trong năm nay, nhưng BlackRock, nhà quản lý tài sản lớn nhất thế giới lại đang phát triển mạnh. Họ có thể trở thành vị mua mới của phố Wall.",2020-05-26
292,2020-04-16 21:30:00,"Người từng kiếm lời từ khủng hoảng 1987 và 2007: 45 ngày tới là giai đoạn quan trọng nhất trong lịch sử thị trường tài chính Mỹ “Dù được nhắc đến nhiều nhưng sự hồi phục theo hình chữ V giờ không còn phù hợp vì cuộc khủng hoảng này là sự kết hợp chưa từng thấy của quá nhiều yếu tố tiêu cực”, khiến hi vọng về sự hồi phục nhanh chóng và mạnh mẽ không còn nữa.",2020-04-16
293,2020-03-17 14:47:00,"Thị trường tài chính toàn cầu trong cơn khủng hoảng Covid-19 – Góc nhìn từ sự sụp đổ của quỹ LTCM năm 1998 Cuộc khủng hoảng lần này được đánh giá sẽ nặng nề và gây ra tác động lâu dài hơn rất nhiều với nền kinh tế toàn cầu khi so sánh với 2 cuộc khủng hoảng năm 1998 và 2008, ít nhất cho tới khi dịch bệnh được kiểm soát hoàn toàn.",2020-03-17
294,2020-03-17 10:40:00,Quốc gia đầu tiên đóng cửa thị trường tài chính vì Covid-19 Philippines trở thành quốc gia đầu tiên phải đóng cửa thị trường tài chính do ảnh hưởng từ virus corona.Một số nhà bình luận kêu gọi các thị trường khác nên nối gót Philippines.,2020-03-17
295,2020-03-15 10:35:00,"6 ngày ""điên rồ"" làm náo loạn thị trường tài chính Mỹ như thế nào? Trong một trào lưu cay đắng, các nhà đầu tư ồ ạt muốn bán đi những tài sản dễ bán, mặc chúng có phải tài sản an toàn hay không.",2020-03-15
296,2020-03-11 10:57:00,"""Ngày thứ 2 đen tối"" của thị trường tài chính toàn cầu: Chỉ là khởi đầu của một giai đoạn khó khăn mới? Cách đây 30 năm, thị trường Mỹ và thế giới đã chứng kiến sự kiện ""ngày thứ 2 đen tối"", khi các nhà đầu tư đồng loạt rút tiền khỏi thị trường chứng khoán. Tuy nhiên, lần sụt giảm này được các nhà kinh tế đánh giá là nghiêm trọng hơn nhiều so với sự kiện cách đây 30 năm.",2020-03-11
297,2020-03-02 11:22:00,"""Cơn ác mộng"" Covid-19: ""Thủ phạm"" cuỗm mất 5.000 tỷ USD của thị trường tài chính thế giới trong tuần qua, đè bẹp hàng loạt ngành sản xuất - dịch vụ, kéo tụt tăng trưởng kinh tế toàn cầu Thị trường tài chính toàn cầu đã ""bốc hơi"" 5 nghìn tỷ đô la giá trị chỉ trong vòng 1 tuần qua; cùng với đó, các ngành hàng không, sản xuất và du lịch đều bị ảnh hưởng nặng nề.",2020-03-02
298,2020-01-09 14:29:00,"TS. Cấn Văn Lực: Thị trường tài chính có quy mô gấp 3 lần nền kinh tế Việt Nam, cảnh báo 6 rủi ro cần phòng vệ Thách thức đầu tiên của ngành tài chính là thể chế dành cho ngành fintech đang ra quá chậm so với sự phát triển của thị trường, thứ hai là việc buộc phải đạt chuẩn Basel II sẽ tạo áp lực lớn lên ngành ngân hàng, thứ ba là không có đầu mối quản lý rủi ro chung cho cả 3 mảng ngân hàng – bảo hiểm – chứng khoán….",2020-01-09
299,2020-01-08 12:46:00,"4 biểu đồ cho thấy thị trường tài chính toàn cầu rung lắc như thế nào trước diễn biến mới ở Trung Đông Thứ 6 tuần trước (3/1), khi tin tức lan truyền rằng tướng Soleimani đã thiệt mạng, chỉ số S&P 500 chỉ giảm 0,7%, nhưng đến phiên hôm nay hợp đồng tương lai trên chỉ số này đã giảm tới 1,7%.",2020-01-08
300,2024-01-26 00:10:00,"""Sớm nhất thị trường chứng khoán Việt Nam sẽ được nâng hạng vào tháng 9 năm nay, hỗ trợ VN-Index vượt 1.400 điểm"" Theo Chứng khoán Maybank, trong trường hợp thuận lợi nhất, Việt Nam sẽ được chính thức nâng hạng sớm nhất trong kỳ đánh giá tháng 9/2024 hoặc muộn hơn là tháng 3/2025.",2024-01-26
301,2024-01-07 09:18:00,"PHS dự báo: Năm 2024 là ‘bước ngoặt’ của TTCK Việt Nam, VN-Index có thể lên 1.460 điểm Bằng phương pháp định giá P/E, ước tính VN-Index có thể tăng lên mức 1.460 điểm vào năm 2024 với tỷ lệ P/E trung bình là 14x. PHS kỳ vọng, thu nhập trung bình của các công ty niêm yết sẽ phục hồi mạnh mẽ với mức tăng trưởng 15% so với mức nền thấp của năm 2023 và GDP cũng lấy lại tốc độ tăng trưởng ổn định quanh 6,5%.",2024-01-07
302,2023-12-18 16:35:00,"VN-Index đã 7 lần ""thủng"" mốc 1.100 điểm trong năm 2023 Trong số những lần để mất mốc điểm 1.100 trước đó, hầu hết thị trường đều ghi nhận một nhịp chỉnh sâu, ""khốc liệt"" nhất là phiên 26/10 khi VN-Index đánh rơi hơn 46 điểm.",2023-12-18
303,2023-11-28 07:14:00,Một chỉ báo quan trọng báo hiệu VN-Index có thể xuất hiện nhịp sụt giảm bất ngờ Chuyên gia cho rằng kịch bản thị trường ngắn hạn sẽ nghiêng về hướng thận trọng. Trong trường hợp để mất hỗ trợ 1.080 điểm tương đương gãy hỗ trợ MA20 thì khả năng giảm điểm mạnh có thể diễn ra và VN-Index có thể tạo đáy 2 ở vùng 1.042-1.060 điểm.,2023-11-28
304,2023-11-24 07:42:00,"Chuyên gia: Khả năng VN-Index về dưới 1.000 điểm cần được tính đến Sau khi thủng mốc 1.100 điểm, chuyên gia CTS nhận thấy các chỉ báo kỹ thuật chuyển sang tín hiệu tiêu cực khá nhiều, đặc biệt với khối lượng bán lớn phiên nay và phiên 17/11, hàm ý khối lượng bán lớn sẽ tiếp tục cho thấy rủi ro xu hướng điều chỉnh có thể tiếp diễn.",2023-11-24
305,2023-11-08 16:35:00,"'Mưa' cổ phiếu tăng trần, VN-Index vượt 1.100 điểm VN-Index đóng cửa phiên hôm nay (8/11) tăng 33 điểm, chinh phục lại mốc 1.100 điểm. Toàn thị trường có tới 84 cổ phiếu tăng trần.",2023-11-08
306,2023-10-27 17:45:00,"Mất sạch thành quả từ đầu năm, người đứng đầu Pyn Elite đau lòng nhìn danh mục giảm nhưng vẫn tin VN-Index sẽ tăng trưởng mạnh mẽ ""Chúng ta phải nhìn về phía trước, mặc dù thật đau lòng khi theo dõi các sự kiện hàng ngày trên thị trường chứng khoán”, ông Petri Deryng chia sẻ.",2023-10-27
307,2023-10-27 11:04:00,"Ai đã tung tin đồn thất thiệt trong ngày VN-Index giảm sốc? Ủy ban chứng khoán nhà nước vừa khuyến cáo nhà đầu tư cần cẩn trọng với tin đồn thất thiệt, thiếu kiểm chứng, ảnh hưởng với quyết định đầu tư, trong bối cảnh VN-Index liên tục giảm mạnh…",2023-10-27
308,2023-10-19 16:45:00,"VN-Index về mức thấp nhất kể từ tháng 6 Xu hướng điều chỉnh tiếp tục được duy trì trong phiên giao dịch hôm nay (19/10). Tâm lý nhà đầu tư không những bị ảnh hưởng bởi các phiên giao dịch trước mà còn chịu áp lực từ nhóm cổ phiếu vốn hóa lớn đã khiến VN-Index giảm về mức thấp nhất kể từ tháng 6. Đáng chú ý, trong khi tâm lý tiêu cực bao trùm nhà đầu tư nội, khối ngoại lại tích cực gom cổ phiếu.",2023-10-19
309,2023-09-30 07:27:00,"Cá mập vừa “hô” VN-Index có thể lên 2.500 điểm: Hiệu suất đầu tư tháng 9 âm, quá nửa danh mục là cổ phiếu ngân hàng Quỹ ngoại vẫn tỏ ra tự tin với những khoản đầu tư tại Việt Nam và kỳ vọng chỉ số VN-Index có thể lên ngưỡng là 2.500 điểm vào năm 2025 - 2026 dựa trên mức P/E là 16 lần theo dự báo tăng trưởng lợi nhuận các doanh nghiệp niêm yết.",2023-09-30
310,2023-09-27 16:35:00,"VN-Index đảo chiều tăng vọt VN-Index tăng vọt về cuối phiên hôm nay (27/9), qua đó chấm dứt chuỗi 4 ngày điều chỉnh mạnh. Sự trở lại mạnh mẽ của nhóm cổ phiếu lớn lan tỏa tâm lý tích cực đến thị trường chung. Dòng tiền tìm đến nhóm chứng khoán, đẩy một số mã tăng kịch trần.",2023-09-27
311,2023-08-28 17:38:00,"Tiền đổ mạnh vào chứng khoán, VN-Index vượt 1.200 điểm Khép lại phiên giao dịch hôm nay (28/8), VN-Index vượt 1.200 điểm. Nhóm bất động sản tăng mạnh sau khi được giải tỏa áp lực siết tín dụng từ Thông tư 06.",2023-08-28
312,2023-08-28 16:43:00,Điều gì khiến VN-Index bất ngờ bùng nổ vượt 1.200 điểm trong phiên đầu tuần? Thị trường dự báo sẽ tiếp tục xu hướng tăng trong nghi ngờ trước khi có nhịp bứt phá rõ ràng hơn trong thời gian tới.,2023-08-28
313,2023-08-23 17:05:00,"Mất trụ cột dẫn dắt, VN-Index lao đao VN-Index gặp khó, sự điều chỉnh diễn ra trên diện rộng, thanh khoản ""tụt áp"". Điểm sáng hiếm hoi là giao dịch khởi sắc đồng đều của nhóm xây dựng, nhà thầu.",2023-08-23
314,2023-07-26 19:07:00,"VN-Index vượt 1.200 điểm, cao nhất trong gần 1 năm Sau nỗ lực bất thành trong phiên 25-7, chỉ số VN-Index đã chính thức chinh phục thành công mốc 1.200 điểm vào cuối phiên giao dịch ngày 26-7, mức cao nhất của chỉ số này tính từ cuối tháng 9-2022 đến nay",2023-07-26
315,2023-06-20 08:41:00,"CIO VinaCapital Andy Ho: “VN-Index có thể trở lại mốc 1.500 điểm trong năm sau” Bối cảnh kinh tế vĩ mô gặp nhiều khó khăn đã tác động không nhỏ đến tình hình sản xuất kinh doanh của các doanh nghiệp Việt Nam. Thế nhưng, theo Giám đốc Hội đồng đầu tư VinaCapital, việc thị trường chứng khoán đang được định giá thấp, kết hợp với mặt bằng lãi suất tiền gửi có kỳ hạn của ngân hàng có xu hướng giảm thời gian gần đây đang giúp thị trường chứng khoán Việt Nam càng trở nên hấp dẫn hơn bao giờ hết.",2023-06-20
316,2023-06-19 20:31:00,"Góc nhìn CTCK: Điều chỉnh là cần thiết, VN-Index có thể bật trở lại từ vùng hỗ trợ 1.090-1.100 Với xu hướng hiện tại, VCBS cho rằng, VN-Index có thể điều chỉnh về khu vực hỗ trợ mạnh quanh 1.090-1.100 điểm và xác suất cao thị trường sẽ bật hồi trở lại tại đây.",2023-06-19
317,2023-06-05 14:05:00,"Cổ phiếu ngân hàng tăng mạnh, VN-Index vượt mốc 1.100 điểm Cổ phiếu lớn đồng loạt tăng giá, đẩy VN-Index vượt mốc 1.100 điểm trong phiên sáng nay (5/6). Tâm điểm thị trường tiếp tục là nhóm ngân hàng với VCB kéo mạnh thị trường ngay sau khi mở cửa giao dịch. Nhóm cổ phiếu ngân hàng cũng đồng loạt tăng giá trong phiên sáng.",2023-06-05
318,2023-04-18 07:46:00,"VCBS: VN-Index khó vượt mốc 1.200 điểm trong năm 2023 VCBS cho rằng chiến lược giao dịch cho những quý tới là ""nâng  nhặt chặt bị"", có nghĩa trading dựa biến động ngắn hạn của thị trường và tập trung cổ phiếu có nền tảng cơ bản tốt.",2023-04-18
319,2023-03-26 06:40:00,"Kinh tế trưởng MBS: 6 dấu hiệu nhận diện thị trường tạo đáy dài hạn, VN-Index có cơ hội bật tăng mạnh Nhìn lại quá khứ, chuyên gia MBS cho rằng sau mỗi đợt thị trường giảm sâu đều hồi phục mạnh mẽ từ đáy. Nhịp điều chỉnh càng sâu thì khi hồi phục mức độ tăng vọt lại càng mạnh.",2023-03-26
320,2023-02-15 08:23:00,"Bứt phá ngoạn mục, Chứng khoán Lào tăng vượt VN-Index Đóng cửa phiên giao dịch 14/2, chỉ số VN-Index dừng tại 1.038,64 điểm, trong khi LSE Composite Index của Lào tăng 42,78 điểm, lên mức 1.072,97, cao nhất trong vòng 5 năm.",2023-02-15
321,2023-02-03 19:32:00,"Cổ phiếu đầu tư công bứt phá, VN-Index điều chỉnh trong phiên cơ cấu ETF Trong khi thị trường chung kém sắc, nhóm cổ phiếu xây dựng lại bứt phá khá mạnh mẽ.",2023-02-03
322,2023-01-08 13:16:00,"ABS: VN-Index có khả năng vượt 1.200 điểm sau Tết âm lịch Hiện tại, ABS cho rằng VN-Index đã xác nhận nhịp hồi phục thứ 2 trong nhịp hồi trung hạn.",2023-01-08
323,2023-01-07 10:36:00,"Maybank: Nửa đầu 2023, VN-Index kiểm định lại vùng ""đáy"", nửa cuối năm bật tăng mạnh lên 1.400 điểm CTCK này tin tưởng rằng thị trường chứng khoán đang mang đến cơ hội mua tốt cho nhà đầu tư dài hạn từ 2 năm trở lên.",2023-01-07
324,2023-01-04 14:05:00,"Từng đồng thuận ""hô"" thị trường lên 1.700-1.900 điểm trong năm 2022, các CTCK dự báo như thế nào về VN-Index 2023? Sau khi “việt vị” trước biến động bất ngờ của thị trường, các CTCK, tổ chức đã có những góc nhìn thận trọng hơn trong việc dự đoán chỉ số năm 2023.",2023-01-04
325,2023-01-04 08:49:00,"Chuyên gia: Chứng khoán 2023 chia 2 nửa sắc thái, VN-Index có thể hồi phục tốt hơn vào cuối năm Sang đến giai đoạn tháng 5 trở đi, chuyên gia khá lạc quan vào triển vọng thị trường chứng khoán. Theo đó, VN-Index có thể quay lại những ngưỡng khá cao lên đến 1.100 - 1.200 vào thời điểm tháng 10 đến cuối tháng 11.",2023-01-04
326,2023-01-03 16:35:00,"Khởi đầu như mơ tăng 36,81 điểm: VN-Index vừa có phiên giao dịch đầu năm tăng mạnh nhất lịch sử VN-Index tăng 36,81 điểm trong phiên 3/1/2023, lớn nhất trong số các phiên đầu năm của 23 năm qua.",2023-01-03
327,2022-12-26 16:12:00,"VN-Index mất hơn 3%, chứng khoán Việt Nam giảm mạnh nhất Châu Á trong ngày Thứ Hai cuối cùng của năm Mức giảm 3,44% đưa chứng khoán Việt Nam trở thành thị trường giảm mạnh nhất Châu Á ngày 26/12. Đây đã là phiên thứ 15 VN-Index giảm trên 3% từ đầu năm 2022.",2022-12-26
328,2022-12-26 11:15:00,"Dấu ấn thị trường chứng khoán năm 2022: VN-Index biến động dữ dội, khối ngoại trở lại mua ròng tỷ đô Một năm đầy biến động của thị trường chứng khoán (TTCK) Việt Nam sắp khép lại với nhiều dấu ấn đậm nét. VN-Index lần đầu tiên trong lịch sử vượt 1.500 điểm nhưng cũng chỉ sau hơn nửa năm đã rơi xuống dưới 900 điểm. Những hiện tượng chưa từng có trong lịch sử cùng nhiều kỷ lục vô tiền khoáng hậu được xác lập tạo nên một năm khó quên với nhà đầu tư.",2022-12-26
329,2022-12-22 08:49:00,"Thống kê 4 lần P/E ""trôi"" về 10.x lần trong quá khứ, VN-Index đều bật tăng mạnh mẽ 35-150% chỉ sau 1 năm TPS nhận định, TTCK Việt Nam đang ở giai đoạn tích sản hấp dẫn với lần thứ 5 trong lịch sử định giá P/E về dưới mức 11 lần.",2022-12-22
330,2022-12-18 12:44:00,VN-Index vẫn trong sóng hồi Các chuyên gia chứng khoán nhận định thị trường đã qua đáy ngắn hạn và bước vào giai đoạn phục hồi đầu tiên nhưng chưa xác nhận uptrend cho đến khi xuất hiện một giai đoạn tích lũy rõ ràng hơn.,2022-12-18
331,2022-12-17 10:06:00,"Chuyên gia CSI: “Tôi không bất ngờ nếu khối ngoại tiếp đà mua ròng mạnh 2 tuần cuối năm, VN-Index sẽ trở lại 1.100, thậm chí 1.130 điểm” Theo ông Đỗ Bảo Ngọc, nhà đầu tư ngoại đánh giá cao vĩ mô ở Việt Nam và nhìn thấy cơ hội, họ sẽ chủ động đầu tư thông qua các quỹ ETF.",2022-12-17
332,2022-12-16 20:17:00,"ACBS: Kịch bản tích cực, VN-Index sẽ vượt đỉnh cũ để tiến lên 1.550 điểm vào cuối năm 2023 ACBS cho rằng triển vọng toàn cầu sẽ tích cực hơn trong năm 2023, mặc dù có lẽ phải đến nửa cuối năm do những khó khăn vĩ mô dự kiến sẽ còn tiếp diễn trong đầu năm 2023.",2022-12-16
333,2022-12-15 19:34:00,"Góc nhìn CTCK: VN-Index tiếp tục đi ngang, nhà đầu tư có thể giải ngân trong nhịp điều chỉnh Agriseco Research đánh giá đây là giai đoạn phù hợp để giải ngân trở lại sau khi mức độ rủi ro thị trường đã giảm đáng kể.",2022-12-15
334,2022-12-12 16:00:00,"ABS: Nhà đầu tư cầm tiền nên kiên nhẫn, VN-Index có thể điều chỉnh về 950 điểm trước khi bật tăng trở lại Theo nhận định của ABS, khả năng cao VN-Index sau khi tăng nóng chạm ngưỡng kháng cự 1.070 sẽ điều chỉnh về vùng 950 – 970, sau đó nhanh chóng bật tăng trở lại và chinh phục các mốc kháng cự lần lượt là 1.120 và 1.200.",2022-12-12
335,2022-12-08 10:21:00,"SGI Capital: Gần 20.000 tỷ mua ròng của khối ngoại đã giúp VN-Index xây nền đáy, bối cảnh đã thay đổi và việc cơ cấu danh mục là cần thiết SGI Capital dự phóng nền lãi suất trong nước sẽ tăng tới quý 1/2023 và ổn định dần sau khi FED dừng tăng lãi suất.",2022-12-08
336,2022-12-06 08:41:00,"VN-Index hồi phục 20% từ đáy, nhà đầu tư cầm tiền có nên “lên tàu” vào thời điểm này? Chuyên gia CSI lạc quan rằng VN-Index có thể được kéo lên ngưỡng kháng cự 1.128 điểm -1140 điểm trong các tuần tiếp theo.",2022-12-06
337,2022-11-28 16:10:00,"VN-Index trở lại ngưỡng 1.000 điểm sau hơn 3 tuần, chứng khoán Việt tăng mạnh nhất Châu Á Mức tăng 3,52% cũng là đà tăng mạnh nhất của VN-Index kể từ đầu tháng 11 tới nay.",2022-11-28
338,2022-11-28 13:44:00,"Cổ phiếu hôm nay 28-11: VN-Index trở lại mốc 1.000 điểm, hơn 500 mã tăng giá Phiên giao dịch cổ phiếu hôm nay, 28-11, VN-Index đã có thời điểm vượt mốc 1.000 điểm khi cổ phiếu trên sàn đồng loạt tăng giá, tổng cộng tới 500 mã xanh, tím",2022-11-28
339,2022-11-24 10:09:00,Sếp PYN Elite Fund chỉ thêm lý do để tin tưởng VN-Index sẽ bay cao trong 1 năm tới Ông Petri Deryng dự phóng triển vọng tăng trưởng lợi nhuận của các công ty niêm yết Việt Nam trong năm nay có thể đạt mức từ 20 đến 25% và sang tới năm 2023 là 18%.,2022-11-24
340,2022-11-21 18:37:00,"VN30 thua kém VN-Index cả về điểm số lẫn hiệu suất, điều gì đang diễn ra? Tính từ đầu tháng 10, VN30 đã có đến 21/36 phiên đóng cửa thấp hơn VN-Index. Không chỉ thua về mặt điểm số, hiệu suất từ đầu năm của VN30 cũng âm đến 37%, tệ hơn so với mức 35% của VN-Index.",2022-11-21
341,2022-11-16 17:07:00,"Những “công thần"" nào giúp VN-Index có cú “quay xe” về sát mốc 950 điểm, vốn hóa tăng thêm 121.000 tỷ đồng? Chỉ số chính lội ngược dòng mạnh mẽ đã “san bằng” những gì đã mất trong phiên liền trước 15/11 và tiến dần đến mốc 950 điểm.",2022-11-16
342,2022-11-14 11:25:00,"Dấu hiệu tạo đáy của VN-Index trong quá khứ thường ra sao? Hiện tại, VN-Index đang ở vùng định giá thấp (P/E dưới 10 lần) với mức chiết khấu sâu, kèm theo đó là diễn biến về thanh khoản cũng như một số chỉ tiêu vĩ mô khá tương đồng với các giai đoạn trước.",2022-11-14
343,2022-11-10 16:30:00,"Chân dung những “tác nhân” khiến VN-Index mất mốc 950 điểm, vốn hóa HoSE bay 153.000 tỷ đồng trong phiên 10/11 Việc những nhóm trụ cột của thị trường như ""bank, chứng thép"" cùng bluechips dòng bất động sản chìm trong sắc “xanh lơ” đã khiến các chỉ số nhanh chóng lao dốc không phanh.",2022-11-10
344,2022-10-31 11:18:00,"P/E của VN-Index lùi về mức 10,x tương đương đáy Covid, thị trường có thực sự rẻ? Trong bối cảnh lãi suất tiếp tục xu hướng tăng, môi trường tiền rẻ không còn, định giá P/E của VN-Index ở mức 10,x chưa hẳn đã hấp dẫn nếu tăng trưởng EPS không thể duy trì.",2022-10-31
345,2022-10-30 08:15:00,"Vn-Index giảm 33% từ đỉnh, đã đến lúc bắt đáy chứng khoán hay chưa? Kinh tế trưởng CTCP chứng khoán SSI đưa ra lưu ý nhà đầu tư không nên “ném đá dò đường” để bắt đáy trong thời gian tới.",2022-10-30
346,2022-10-24 17:09:00,"Giảm hơn 33 điểm, VN-Index thủng mốc 1.000 điểm Hàng loạt cổ phiếu giảm mạnh trong phiên giao dịch đầu tuần 24/10 khiến chỉ số VN-Index thủng mốc 1.000 điểm.",2022-10-24
347,2022-10-23 09:28:00,"Giảm hơn 42 điểm, đáy nào cho VN-Index? VN-Index mất hơn 42 điểm xuống 1.019,82 điểm trong tuần qua song đà giảm này được dự báo sẽ còn nới rộng trong tuần sau.",2022-10-23
348,2022-10-12 10:53:00,"VN-Index giảm 500 điểm sau nửa năm: Thị trường chứng khoán chỉ còn 12 doanh nghiệp quy mô 100.000 tỷ đồng Sau 6 tháng giảm liên tục và đặc biệt giảm mạnh thời gian gần đây, đã có 7 doanh nghiệp ra khỏi ""câu lạc bộ vốn hóa 100.000 tỷ"".",2022-10-12
349,2022-10-11 16:04:00,"Bán tháo trên diện rộng, VN-Index về sát mốc 1.000 điểm Toàn thị trường hôm nay có hơn 800 cổ phiếu giảm giá, trong đó 221 mã đóng cửa tại giá sàn.",2022-10-11
350,2022-10-11 15:46:00,"VN-Index lần đầu tiên nhúng xuống mức 3 chữ số sau gần 21 tháng Lần gần nhất điều này xuất hiện đã cách đây gần 21 tháng vào ngày 29/1/2021 – thời điểm VN-Index có phiên ngược dòng ngoạn mục từ mức giảm 2,5% đầu phiên lên đóng cửa tăng 3,2%.",2022-10-11
351,2022-10-10 18:00:00,"Chỉ số VN30-Index bất ngờ xuống thấp hơn VN-Index Suốt 20 tháng qua, VN30-Index gần như luôn có điểm số cao hơn so với VN-Index. Tuy nhiên, 3 phiên giảm mạnh của các cổ phiếu ngân hàng vừa qua đã khiến VN30-Index đánh mất hơn 78 điểm, khi nhóm này có tới 11 cổ phiếu ngân hàng.",2022-10-10
352,2022-10-08 09:48:00,"Ông Lã Giang Trung: 'Giữ quan điểm VN-Index về 950 điểm' Ông Lã Giang Trung, CEO Passion Investment giữ vững quan điểm việc VN-Index sẽ về mức 950 điểm, đồng thời khuyến nghị nhà đầu tư nên bình tĩnh và nắm giữ tỷ trọng tiền mặt ở mức hợp lý để cơ cấu danh mục.",2022-10-08
353,2022-10-07 17:05:00,"VN-Index mất gần 39 điểm với hàng trăm mã giảm sàn, điều gì đang diễn ra với chứng khoán Việt Nam? Bàn về nguyên nhân thị trường giảm sâu trong phiên hôm nay, ông Nguyễn Thế Minh – Giám đốc Công ty Chứng khoán Yuanta Việt Nam cho rằng tâm lý nhà đầu tư có phần thận trọng về những tin đồn xuất hiện thời gian gần đây.",2022-10-07
354,2022-10-03 21:47:00,"Sau phiên lao dốc hơn 4% của VN-Index, nhà đầu tư nên hành động thế nào? Theo nhận định chung của các công ty chứng khoán, xu hướng của thị trường vẫn là giảm và ngưỡng hỗ trợ tiếp theo nằm ở 1.000-1.030 điểm. Do đó, nhà đầu tư vẫn nên chờ thêm các thông tin về kết quả kinh doanh quý 3 và giữ danh mục ở ngưỡng an toàn.",2022-10-03
355,2022-10-03 16:12:00,"Chân dung những “tác nhân” khiến VN-Index mất đi 182.000 tỷ đồng, đánh dấu phiên giảm mạnh nhất trong hơn 3 tháng Việc những nhóm cổ phiếu vốn hóa lớn nhất của thị trường chứng khoán thời điểm hiện tại như VN30 cũng tới gần nửa đã giảm sàn, cho thấy rõ mức độ tiêu cực của phiên giao dịch hôm nay.",2022-10-03
356,2022-10-03 15:06:00,"VN-Index giảm hơn 4%, thủng mốc 1.100 điểm ngay phiên đầu tháng 10 Sàn HOSE ghi nhận 449 cổ phiếu giảm giá, trong đó tới gần 1/3 là giảm sàn. Các cổ phiếu lớn như HPG, STB, TCB, SSI... đồng loạt giảm hết biên độ.",2022-10-03
357,2022-10-02 08:20:00,"Giảm mạnh nhất 30 tháng, VN-Index sẽ đi về đâu? VN-Index đã giảm 11,59% trong tháng vừa qua, là mức giảm mạnh nhất trong một tháng của chỉ số chính trong vòng 30 tháng, kể từ tháng 3/2020.",2022-10-02
358,2022-10-01 19:39:00,"Kinh tế trưởng MBS: VN-Index khó giảm sâu trên 30% so với đỉnh, nhà đầu tư nên cân nhắc kỹ trước khi bán cổ phiếu Theo chuyên gia, đây là thời điểm nhà đầu tư cần điềm tĩnh và không nên bán ra nữa.",2022-10-01
359,2022-09-29 15:59:00,"VN-Index mất 88 điểm sau 5 phiên giảm liên tiếp VN-Index giảm hơn 17 điểm hôm nay và mất tổng cộng 88 điểm sau 5 phiên giảm liên tiếp, về mức thấp nhất 20 tháng qua.",2022-09-29
360,2022-09-28 15:55:00,"VN-Index xuống đáy 20 tháng Thị trường giảm điểm phiên thứ tư liên tiếp, VN-Index để mất mốc 1.150 điểm, xuống thấp nhất kể từ đầu tháng 2/2021.",2022-09-28
361,2022-09-26 16:22:00,VN-Index giảm 29 điểm phiên đầu tuần Thị trường tiếp tục lao dốc trong phiên đầu tuần với thanh khoản tăng mạnh và gần như toàn bộ các nhóm ngành đều mất điểm.,2022-09-26
362,2022-09-05 09:02:00,"VN-Index phục hồi mạnh, Chứng khoán Việt Nam lọt top tăng trưởng tốt nhất thế giới trong tháng 8 Thậm chí xét riêng trong khu vực, VN-Index càng nổi bật khi có hiệu suất cao hơn hầu hết các thị trường, chỉ thấp hơn chỉ số thị trường chứng khoán Phillipines (PCOMP, +6,9%)",2022-09-05
363,2022-07-22 20:30:00,"Dòng tiền có dấu hiệu phân hoá mạnh, VN-Index test ngưỡng kháng cự 1.200 điểm chưa thành công Bức tranh báo cáo tài chính quý 2 dần lộ diện, dòng tiền xuất hiện tích cực hơn ở các cổ phiếu riêng lẻ. Khối ngoại tiếp tục là điểm sáng khi mua ròng hơn 400 tỷ đồng toàn thị trường.",2022-07-22
364,2022-07-03 13:16:00,"Kịch bản tích cực, VN-Index có thể lên mốc 1.500 điểm trong năm 2022? VN-Index hầu hết ghi nhận mức tăng trưởng dương trong những năm mà tăng trưởng LN của các doanh nghiệp niêm yết cao trên 10%.",2022-07-03
